side,source_file,source_index,job_title,occupation_name,ability,canonical_competency,coding_status,merge_rationale,evidence
demand,,1450,海务主管,道路和水上运输工程技术人员,LNG船舶靠泊作业现场管理能力,港航物流与航运业务能力,confirmed,船舶代理、货运、配载和进出港业务归入港航物流,负责LNG船舶靠泊作业中的码头现场工作，与引航员协调，监控靠泊速度、角度，对准船岸接管位置，指导码头带缆，完成LNG船系泊作业，并确保人员、码头设施设备的安全
demand,,1450,海务主管,道路和水上运输工程技术人员,LNG码头安全管理与合规能力,海洋能源与海上风电工程能力,confirmed,海上风电、海洋能源和涉海能源合并,根据ISGOTT开展卸货前安全检查；协助码头安全评价事宜；负责《港口经营许可证》《港口危险货物作业附证》的延期换证、年审和信息更新等事宜
demand,,1452,技术培训生,海洋工程技术人员,新能源智慧产品研发能力,海洋能源与海上风电工程能力,confirmed,海上风电、海洋能源和涉海能源合并,以智慧产品研发、智慧解决方案设计、技术支持、市场创新等方向为主；电气类、电力电子类、控制类、机械类、力学类、海洋工程等工科类均可
demand,,1453,指导船长,船舶指挥和引航人员,船舶现场施工管理能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,负责船舶现场的管理、工程施工；配合移船定位等指导工作；非跑船类岗位
demand,,1488,航运管理管培生,道路和水上运输工程技术人员,航运业务运营管理能力,港航物流与航运业务能力,confirmed,港航物流、海运业务和运输组织合并,负责协助监管片区各项业务考核指标项目；负责协助涉及船舶营运、调度等相关跟进事宜；负责根据口岸资源协助组织整合涉及各口岸航线及运力匹配；负责为航线接舱提供配套服务等。
demand,,1487,船舶轮机设计师（详细设计）,船舶制造人员,船舶轮机详细设计能力,船舶轮机动力能力,confirmed,对象为船舶轮机与动力系统,承担轮机和/或空冷专业详细设计图纸设计、设绘工作；担任轮机专业详细设计主管；熟悉本专业的设计基础理论和设计流程、方法，熟悉相关规范规则；能够独立完成本专业详细设计图纸的设绘工作。
demand,,1489,租船经理,道路和水上运输工程技术人员,国际航运租船业务管理能力,团队沟通国际化能力,confirmed,船舶相关沟通、英语和团队协作上收到通用沟通模块,负责国内外各航线的租船订舱的招投标工作；负责根据船型需求、货物种类进行不同形式的租约谈判；负责跟踪整个航次的执行情况，协助处理执行过程中出现的争议问题。
demand,,1490,海外销售（船舶自动化信息化）,道路和水上运输工程技术人员,船舶自动化信息化海外销售能力,船舶电气自动化能力,confirmed,对象为船舶电气自动化系统,负责公司自动化、信息化、数字化产品等在海外市场的推广销售；开发和维护行业大客户关系以及开发新客户；负责渠道经销商的开发、培训、商务会谈及培训指导；主导海外项目投标报价，出口供货和售后服务。
demand,,1492,销售工程师,海洋工程技术人员,水产养殖涉海类售前售后技术服务能力,水产养殖渔业技术能力,confirmed,水产养殖、病害、育种和渔业技术合并,负责公司指定区域的售前技术服务和技术指导，以及售后服务跟踪；分析、评估所负责区域内的市场需求和竞争品牌；有水产养殖或涉海类工作经验优先。
demand,,1493,高级技术工程师,海洋工程技术人员,风电海工技术规范实施与图纸设计能力,海洋工程装备设计制造能力,confirmed,海洋工程装备、结构和系统设计制造合并,解读技术规范，识别不合理项；将技术规范中的技术要求转换至采购清单及施工图纸中；负责采购清单、施工图纸审核；协助生产营销部门进行新产品评估。
demand,,1497,海洋仪器运维工程师,海洋服务人员,海洋监测仪器运维能力,海洋调查观测测绘能力,confirmed,海洋调查、观测、采样和测绘合并,负责海洋监测仪器设备的安装、调试；负责海洋仪器设备的运营维护工作；反馈仪器设备运行中出现的问题，协助仪器设备的研发工作。
demand,,1495,行销经理-通导&信息化,海洋工程技术人员,船舶通导信息化产品行销能力,船舶市场商务与供应链能力,confirmed,对象为船舶产品、市场、采购和供应链,负责通导产品推介和需求沟通；根据客户需求给出专业建议并提供产品方案；根据项目技术规格进行产品选型、编制项目方案、技术协议、投标资料、核算成本。
demand,,1498,24届-电力电子功率硬件工程师(J10077),船舶制造人员,焊接电源功率硬件开发能力,低频跨域专业综合能力,tentative,低频长尾按跨域专业综合归并,焊接电源的功率硬件平台开发与验证工作，新型功率拓扑的建模与仿真；电路及关键器件的参数计算与选型；功率硬件电路的原理图与PCB设计。
demand,,1499,人工智能算法工程师,海洋工程技术人员,军工方向海洋人工智能算法研发能力,海洋信息智能数据能力,confirmed,海洋信息、数据、智能和仪器技术合并,负责海洋科技军工方向人工智能业务技术路线的策划工作；负责海洋科技军工方向人工智能业务项目技术方案设计工作；负责海洋科技军工方向人工智能业务项目开发和交付工作。
demand,,1472,电气主管,道路和水上运输工程技术人员,船舶电气项目建造管理能力,船舶电气自动化能力,confirmed,对象为船舶电气自动化系统,根据公司总体建造计划，编制电气项目施工计划；对电气项目生产现场的进度、质量、成本、安全、5S负责；熟悉船舶电气项目建造、维修工艺流程；系统掌握船舶电气生产工艺技术应用方面的知识
demand,,1471,船体工程师（中山厂）,道路和水上运输工程技术人员,船舶船体与舾装设计能力,船舶设计研发能力,confirmed,对象为船舶设计、研发与工程分析,负责船体、舾装部分详细设计及施工设计；熟悉建造规格书及相关规范、标准；负责编制船体和舾装材料、设备采购清单、甲板机械设备订货
demand,,1471,船体工程师（中山厂）,道路和水上运输工程技术人员,船舶建造现场技术问题处理能力,船舶建造制造与质量能力,confirmed,对象为船舶建造、修造、质量与设备维护,负责施工现场工艺问题的处理、解决；负责处理现场船东、验船师提出的技术问题
demand,,1474,采购主管,船舶制造人员,船舶配套物资采购管理能力,船舶市场商务与供应链能力,confirmed,对象为船舶产品、市场、采购和供应链,了解并收集船舶配套市场供应商资信业绩、价格、质量、交货期等信息；组织对供方进行评价；与设备供应商进行商务谈判/招标；对所采购的物资做好成本平衡核算工作；负责物资供应商生产状态跟踪，按期催货
demand,,1478,钳工,船舶制造人员,港口机械设备安装调试能力,港口机电与智慧港口能力,confirmed,港口机电设备和智慧港口技术合并,熟悉机械安装图，掌握中级钳工理论知识；熟练使用钳工相关工具；熟悉热套、冷冻作业及工艺流程；有5年以上高处作业、港口机械、矿山机械等大型设备安装经验
demand,,1479,渔业自动化工程师（应届管培生）,水产技术人员,水产养殖自动化设备运维与优化能力,水产养殖渔业技术能力,confirmed,水产养殖、病害、育种和渔业技术合并,操作与维护养殖基地鲟鱼养殖自动化设备，保障其稳定运行；采集、分析数据，挖掘自动化养殖的规律与问题，提供优化方案
demand,,1479,渔业自动化工程师（应届管培生）,水产技术人员,智慧渔业新技术研发与应用能力,水产养殖渔业技术能力,confirmed,水产养殖、病害、育种和渔业技术合并,投身智慧渔业新技术研究开发，与内外部团队合作创新应用模式；试点并推广新技术于养殖基地，依效果持续优化完善
